date;settlement_price;market_id;market_strip;last_trading_date;instrument_slug;instrument_name;source;series_type;roll_rule
2025-01-06;673.0;6227601;Apr26;2026-04-10;low_sulphur_gasoil;Low Sulphur Gasoil Futures;ice_front_month;continuous;gasoil
2025-01-07;672.25;6227601;Apr26;2026-04-10;low_sulphur_gasoil;Low Sulphur Gasoil Futures;ice_front_month;continuous;gasoil
2025-01-08;667.0;6227601;Apr26;2026-04-10;low_sulphur_gasoil;Low Sulphur Gasoil Futures;ice_front_month;continuous;gasoil
2025-01-09;674.0;6227601;Apr26;2026-04-10;low_sulphur_gasoil;Low Sulphur Gasoil Futures;ice_front_month;continuous;gasoil
2025-01-10;679.0;6227601;Apr26;2026-04-10;low_sulphur_gasoil;Low Sulphur Gasoil Futures;ice_front_month;continuous;gasoil
2025-01-13;683.75;6227601;Apr26;2026-04-10;low_sulphur_gasoil;Low Sulphur Gasoil Futures;ice_front_month;continuous;gasoil
2025-01-14;684.0;6227601;Apr26;2026-04-10;low_sulphur_gasoil;Low Sulphur Gasoil Futures;ice_front_month;continuous;gasoil
2025-01-15;688.25;6227601;Apr26;2026-04-10;low_sulphur_gasoil;Low Sulphur Gasoil Futures;ice_front_month;continuous;gasoil
2025-01-16;682.5;6227601;Apr26;2026-04-10;low_sulphur_gasoil;Low Sulphur Gasoil Futures;ice_front_month;continuous;gasoil
2025-01-17;684.0;6227601;Apr26;2026-04-10;low_sulphur_gasoil;Low Sulphur Gasoil Futures;ice_front_month;continuous;gasoil
2025-01-20;679.5;6227601;Apr26;2026-04-10;low_sulphur_gasoil;Low Sulphur Gasoil Futures;ice_front_month;continuous;gasoil
2025-01-21;679.5;6227601;Apr26;2026-04-10;low_sulphur_gasoil;Low Sulphur Gasoil Futures;ice_front_month;continuous;gasoil
2025-01-22;676.5;6227601;Apr26;2026-04-10;low_sulphur_gasoil;Low Sulphur Gasoil Futures;ice_front_month;continuous;gasoil
2025-01-23;673.0;6227601;Apr26;2026-04-10;low_sulphur_gasoil;Low Sulphur Gasoil Futures;ice_front_month;continuous;gasoil
2025-01-24;672.0;6227601;Apr26;2026-04-10;low_sulphur_gasoil;Low Sulphur Gasoil Futures;ice_front_month;continuous;gasoil
2025-01-27;663.0;6227601;Apr26;2026-04-10;low_sulphur_gasoil;Low Sulphur Gasoil Futures;ice_front_month;continuous;gasoil
2025-01-28;659.0;6227601;Apr26;2026-04-10;low_sulphur_gasoil;Low Sulphur Gasoil Futures;ice_front_month;continuous;gasoil
2025-01-29;661.25;6227601;Apr26;2026-04-10;low_sulphur_gasoil;Low Sulphur Gasoil Futures;ice_front_month;continuous;gasoil
2025-01-30;661.0;6227601;Apr26;2026-04-10;low_sulphur_gasoil;Low Sulphur Gasoil Futures;ice_front_month;continuous;gasoil
2025-01-31;660.5;6227601;Apr26;2026-04-10;low_sulphur_gasoil;Low Sulphur Gasoil Futures;ice_front_month;continuous;gasoil
2025-02-03;662.25;6227601;Apr26;2026-04-10;low_sulphur_gasoil;Low Sulphur Gasoil Futures;ice_front_month;continuous;gasoil
2025-02-04;663.0;6227601;Apr26;2026-04-10;low_sulphur_gasoil;Low Sulphur Gasoil Futures;ice_front_month;continuous;gasoil
2025-02-05;656.75;6227601;Apr26;2026-04-10;low_sulphur_gasoil;Low Sulphur Gasoil Futures;ice_front_month;continuous;gasoil
2025-02-06;655.75;6227601;Apr26;2026-04-10;low_sulphur_gasoil;Low Sulphur Gasoil Futures;ice_front_month;continuous;gasoil
2025-02-07;659.0;6227601;Apr26;2026-04-10;low_sulphur_gasoil;Low Sulphur Gasoil Futures;ice_front_month;continuous;gasoil
2025-02-10;665.75;6227601;Apr26;2026-04-10;low_sulphur_gasoil;Low Sulphur Gasoil Futures;ice_front_month;continuous;gasoil
2025-02-11;673.75;6227601;Apr26;2026-04-10;low_sulphur_gasoil;Low Sulphur Gasoil Futures;ice_front_month;continuous;gasoil
2025-02-12;669.0;6227601;Apr26;2026-04-10;low_sulphur_gasoil;Low Sulphur Gasoil Futures;ice_front_month;continuous;gasoil
2025-02-13;661.5;6227601;Apr26;2026-04-10;low_sulphur_gasoil;Low Sulphur Gasoil Futures;ice_front_month;continuous;gasoil
2025-02-14;660.5;6227601;Apr26;2026-04-10;low_sulphur_gasoil;Low Sulphur Gasoil Futures;ice_front_month;continuous;gasoil
2025-02-17;662.25;6227601;Apr26;2026-04-10;low_sulphur_gasoil;Low Sulphur Gasoil Futures;ice_front_month;continuous;gasoil
2025-02-18;666.25;6227601;Apr26;2026-04-10;low_sulphur_gasoil;Low Sulphur Gasoil Futures;ice_front_month;continuous;gasoil
2025-02-19;669.5;6227601;Apr26;2026-04-10;low_sulphur_gasoil;Low Sulphur Gasoil Futures;ice_front_month;continuous;gasoil
2025-02-20;673.0;6227601;Apr26;2026-04-10;low_sulphur_gasoil;Low Sulphur Gasoil Futures;ice_front_month;continuous;gasoil
2025-02-21;661.25;6227601;Apr26;2026-04-10;low_sulphur_gasoil;Low Sulphur Gasoil Futures;ice_front_month;continuous;gasoil
2025-02-24;658.0;6227601;Apr26;2026-04-10;low_sulphur_gasoil;Low Sulphur Gasoil Futures;ice_front_month;continuous;gasoil
2025-02-25;644.75;6227601;Apr26;2026-04-10;low_sulphur_gasoil;Low Sulphur Gasoil Futures;ice_front_month;continuous;gasoil
2025-02-26;643.0;6227601;Apr26;2026-04-10;low_sulphur_gasoil;Low Sulphur Gasoil Futures;ice_front_month;continuous;gasoil
2025-02-27;649.75;6227601;Apr26;2026-04-10;low_sulphur_gasoil;Low Sulphur Gasoil Futures;ice_front_month;continuous;gasoil
2025-02-28;646.25;6227601;Apr26;2026-04-10;low_sulphur_gasoil;Low Sulphur Gasoil Futures;ice_front_month;continuous;gasoil
2025-03-03;645.0;6227601;Apr26;2026-04-10;low_sulphur_gasoil;Low Sulphur Gasoil Futures;ice_front_month;continuous;gasoil
2025-03-04;635.75;6227601;Apr26;2026-04-10;low_sulphur_gasoil;Low Sulphur Gasoil Futures;ice_front_month;continuous;gasoil
2025-03-05;620.5;6227601;Apr26;2026-04-10;low_sulphur_gasoil;Low Sulphur Gasoil Futures;ice_front_month;continuous;gasoil
2025-03-06;624.0;6227601;Apr26;2026-04-10;low_sulphur_gasoil;Low Sulphur Gasoil Futures;ice_front_month;continuous;gasoil
2025-03-07;632.0;6227601;Apr26;2026-04-10;low_sulphur_gasoil;Low Sulphur Gasoil Futures;ice_front_month;continuous;gasoil
2025-03-10;625.75;6227601;Apr26;2026-04-10;low_sulphur_gasoil;Low Sulphur Gasoil Futures;ice_front_month;continuous;gasoil
2025-03-11;626.75;6227601;Apr26;2026-04-10;low_sulphur_gasoil;Low Sulphur Gasoil Futures;ice_front_month;continuous;gasoil
2025-03-12;633.25;6227601;Apr26;2026-04-10;low_sulphur_gasoil;Low Sulphur Gasoil Futures;ice_front_month;continuous;gasoil
2025-03-13;629.5;6227601;Apr26;2026-04-10;low_sulphur_gasoil;Low Sulphur Gasoil Futures;ice_front_month;continuous;gasoil
2025-03-14;627.25;6227601;Apr26;2026-04-10;low_sulphur_gasoil;Low Sulphur Gasoil Futures;ice_front_month;continuous;gasoil
2025-03-17;633.25;6227601;Apr26;2026-04-10;low_sulphur_gasoil;Low Sulphur Gasoil Futures;ice_front_month;continuous;gasoil
2025-03-18;632.5;6227601;Apr26;2026-04-10;low_sulphur_gasoil;Low Sulphur Gasoil Futures;ice_front_month;continuous;gasoil
2025-03-19;635.0;6227601;Apr26;2026-04-10;low_sulphur_gasoil;Low Sulphur Gasoil Futures;ice_front_month;continuous;gasoil
2025-03-20;640.0;6227601;Apr26;2026-04-10;low_sulphur_gasoil;Low Sulphur Gasoil Futures;ice_front_month;continuous;gasoil
2025-03-21;640.5;6227601;Apr26;2026-04-10;low_sulphur_gasoil;Low Sulphur Gasoil Futures;ice_front_month;continuous;gasoil
2025-03-24;645.0;6227601;Apr26;2026-04-10;low_sulphur_gasoil;Low Sulphur Gasoil Futures;ice_front_month;continuous;gasoil
2025-03-25;643.75;6227601;Apr26;2026-04-10;low_sulphur_gasoil;Low Sulphur Gasoil Futures;ice_front_month;continuous;gasoil
2025-03-26;650.0;6227601;Apr26;2026-04-10;low_sulphur_gasoil;Low Sulphur Gasoil Futures;ice_front_month;continuous;gasoil
2025-03-27;648.75;6227601;Apr26;2026-04-10;low_sulphur_gasoil;Low Sulphur Gasoil Futures;ice_front_month;continuous;gasoil
2025-03-28;642.25;6227601;Apr26;2026-04-10;low_sulphur_gasoil;Low Sulphur Gasoil Futures;ice_front_month;continuous;gasoil
2025-03-31;655.5;6227601;Apr26;2026-04-10;low_sulphur_gasoil;Low Sulphur Gasoil Futures;ice_front_month;continuous;gasoil
2025-04-01;657.0;6227601;Apr26;2026-04-10;low_sulphur_gasoil;Low Sulphur Gasoil Futures;ice_front_month;continuous;gasoil
2025-04-02;655.75;6227601;Apr26;2026-04-10;low_sulphur_gasoil;Low Sulphur Gasoil Futures;ice_front_month;continuous;gasoil
2025-04-03;625.75;6227601;Apr26;2026-04-10;low_sulphur_gasoil;Low Sulphur Gasoil Futures;ice_front_month;continuous;gasoil
2025-04-04;600.0;6227601;Apr26;2026-04-10;low_sulphur_gasoil;Low Sulphur Gasoil Futures;ice_front_month;continuous;gasoil
2025-04-07;595.5;6227601;Apr26;2026-04-10;low_sulphur_gasoil;Low Sulphur Gasoil Futures;ice_front_month;continuous;gasoil
2025-04-08;595.75;6227601;Apr26;2026-04-10;low_sulphur_gasoil;Low Sulphur Gasoil Futures;ice_front_month;continuous;gasoil
2025-04-09;573.5;6227601;Apr26;2026-04-10;low_sulphur_gasoil;Low Sulphur Gasoil Futures;ice_front_month;continuous;gasoil
2025-04-10;589.0;6227601;Apr26;2026-04-10;low_sulphur_gasoil;Low Sulphur Gasoil Futures;ice_front_month;continuous;gasoil
2025-04-11;588.75;6227601;Apr26;2026-04-10;low_sulphur_gasoil;Low Sulphur Gasoil Futures;ice_front_month;continuous;gasoil
2025-04-14;597.75;6227601;Apr26;2026-04-10;low_sulphur_gasoil;Low Sulphur Gasoil Futures;ice_front_month;continuous;gasoil
2025-04-15;595.25;6227601;Apr26;2026-04-10;low_sulphur_gasoil;Low Sulphur Gasoil Futures;ice_front_month;continuous;gasoil
2025-04-16;602.75;6227601;Apr26;2026-04-10;low_sulphur_gasoil;Low Sulphur Gasoil Futures;ice_front_month;continuous;gasoil
2025-04-17;613.5;6227601;Apr26;2026-04-10;low_sulphur_gasoil;Low Sulphur Gasoil Futures;ice_front_month;continuous;gasoil
2025-04-21;603.5;6227601;Apr26;2026-04-10;low_sulphur_gasoil;Low Sulphur Gasoil Futures;ice_front_month;continuous;gasoil
2025-04-22;612.75;6227601;Apr26;2026-04-10;low_sulphur_gasoil;Low Sulphur Gasoil Futures;ice_front_month;continuous;gasoil
2025-04-23;602.25;6227601;Apr26;2026-04-10;low_sulphur_gasoil;Low Sulphur Gasoil Futures;ice_front_month;continuous;gasoil
2025-04-24;606.5;6227601;Apr26;2026-04-10;low_sulphur_gasoil;Low Sulphur Gasoil Futures;ice_front_month;continuous;gasoil
2025-04-25;610.25;6227601;Apr26;2026-04-10;low_sulphur_gasoil;Low Sulphur Gasoil Futures;ice_front_month;continuous;gasoil
2025-04-28;605.0;6227601;Apr26;2026-04-10;low_sulphur_gasoil;Low Sulphur Gasoil Futures;ice_front_month;continuous;gasoil
2025-04-29;601.5;6227601;Apr26;2026-04-10;low_sulphur_gasoil;Low Sulphur Gasoil Futures;ice_front_month;continuous;gasoil
2025-04-30;593.0;6227601;Apr26;2026-04-10;low_sulphur_gasoil;Low Sulphur Gasoil Futures;ice_front_month;continuous;gasoil
2025-05-01;582.25;6227601;Apr26;2026-04-10;low_sulphur_gasoil;Low Sulphur Gasoil Futures;ice_front_month;continuous;gasoil
2025-05-02;579.75;6227601;Apr26;2026-04-10;low_sulphur_gasoil;Low Sulphur Gasoil Futures;ice_front_month;continuous;gasoil
2025-05-05;572.5;6227601;Apr26;2026-04-10;low_sulphur_gasoil;Low Sulphur Gasoil Futures;ice_front_month;continuous;gasoil
2025-05-06;590.0;6227601;Apr26;2026-04-10;low_sulphur_gasoil;Low Sulphur Gasoil Futures;ice_front_month;continuous;gasoil
2025-05-07;580.0;6227601;Apr26;2026-04-10;low_sulphur_gasoil;Low Sulphur Gasoil Futures;ice_front_month;continuous;gasoil
2025-05-08;589.5;6227601;Apr26;2026-04-10;low_sulphur_gasoil;Low Sulphur Gasoil Futures;ice_front_month;continuous;gasoil
2025-05-09;594.5;6227601;Apr26;2026-04-10;low_sulphur_gasoil;Low Sulphur Gasoil Futures;ice_front_month;continuous;gasoil
2025-05-12;605.25;6227601;Apr26;2026-04-10;low_sulphur_gasoil;Low Sulphur Gasoil Futures;ice_front_month;continuous;gasoil
2025-05-13;614.25;6227601;Apr26;2026-04-10;low_sulphur_gasoil;Low Sulphur Gasoil Futures;ice_front_month;continuous;gasoil
2025-05-14;614.75;6227601;Apr26;2026-04-10;low_sulphur_gasoil;Low Sulphur Gasoil Futures;ice_front_month;continuous;gasoil
2025-05-15;604.75;6227601;Apr26;2026-04-10;low_sulphur_gasoil;Low Sulphur Gasoil Futures;ice_front_month;continuous;gasoil
2025-05-16;604.25;6227601;Apr26;2026-04-10;low_sulphur_gasoil;Low Sulphur Gasoil Futures;ice_front_month;continuous;gasoil
2025-05-19;603.0;6227601;Apr26;2026-04-10;low_sulphur_gasoil;Low Sulphur Gasoil Futures;ice_front_month;continuous;gasoil
2025-05-20;600.75;6227601;Apr26;2026-04-10;low_sulphur_gasoil;Low Sulphur Gasoil Futures;ice_front_month;continuous;gasoil
2025-05-21;601.5;6227601;Apr26;2026-04-10;low_sulphur_gasoil;Low Sulphur Gasoil Futures;ice_front_month;continuous;gasoil
2025-05-22;597.25;6227601;Apr26;2026-04-10;low_sulphur_gasoil;Low Sulphur Gasoil Futures;ice_front_month;continuous;gasoil
2025-05-23;600.75;6227601;Apr26;2026-04-10;low_sulphur_gasoil;Low Sulphur Gasoil Futures;ice_front_month;continuous;gasoil
2025-05-26;598.25;6227601;Apr26;2026-04-10;low_sulphur_gasoil;Low Sulphur Gasoil Futures;ice_front_month;continuous;gasoil
2025-05-27;592.0;6227601;Apr26;2026-04-10;low_sulphur_gasoil;Low Sulphur Gasoil Futures;ice_front_month;continuous;gasoil
2025-05-28;600.5;6227601;Apr26;2026-04-10;low_sulphur_gasoil;Low Sulphur Gasoil Futures;ice_front_month;continuous;gasoil
2025-05-29;591.5;6227601;Apr26;2026-04-10;low_sulphur_gasoil;Low Sulphur Gasoil Futures;ice_front_month;continuous;gasoil
2025-05-30;584.0;6227601;Apr26;2026-04-10;low_sulphur_gasoil;Low Sulphur Gasoil Futures;ice_front_month;continuous;gasoil
2025-06-02;597.25;6227601;Apr26;2026-04-10;low_sulphur_gasoil;Low Sulphur Gasoil Futures;ice_front_month;continuous;gasoil
2025-06-03;606.25;6227601;Apr26;2026-04-10;low_sulphur_gasoil;Low Sulphur Gasoil Futures;ice_front_month;continuous;gasoil
2025-06-04;598.0;6227601;Apr26;2026-04-10;low_sulphur_gasoil;Low Sulphur Gasoil Futures;ice_front_month;continuous;gasoil
2025-06-05;606.25;6227601;Apr26;2026-04-10;low_sulphur_gasoil;Low Sulphur Gasoil Futures;ice_front_month;continuous;gasoil
2025-06-06;608.5;6227601;Apr26;2026-04-10;low_sulphur_gasoil;Low Sulphur Gasoil Futures;ice_front_month;continuous;gasoil
2025-06-09;612.75;6227601;Apr26;2026-04-10;low_sulphur_gasoil;Low Sulphur Gasoil Futures;ice_front_month;continuous;gasoil
2025-06-10;617.5;6227601;Apr26;2026-04-10;low_sulphur_gasoil;Low Sulphur Gasoil Futures;ice_front_month;continuous;gasoil
2025-06-11;618.25;6227601;Apr26;2026-04-10;low_sulphur_gasoil;Low Sulphur Gasoil Futures;ice_front_month;continuous;gasoil
2025-06-12;624.75;6227601;Apr26;2026-04-10;low_sulphur_gasoil;Low Sulphur Gasoil Futures;ice_front_month;continuous;gasoil
2025-06-13;647.75;6227601;Apr26;2026-04-10;low_sulphur_gasoil;Low Sulphur Gasoil Futures;ice_front_month;continuous;gasoil
2025-06-16;643.75;6227601;Apr26;2026-04-10;low_sulphur_gasoil;Low Sulphur Gasoil Futures;ice_front_month;continuous;gasoil
2025-06-17;665.5;6227601;Apr26;2026-04-10;low_sulphur_gasoil;Low Sulphur Gasoil Futures;ice_front_month;continuous;gasoil
2025-06-18;670.0;6227601;Apr26;2026-04-10;low_sulphur_gasoil;Low Sulphur Gasoil Futures;ice_front_month;continuous;gasoil
2025-06-19;697.25;6227601;Apr26;2026-04-10;low_sulphur_gasoil;Low Sulphur Gasoil Futures;ice_front_month;continuous;gasoil
2025-06-20;682.75;6227601;Apr26;2026-04-10;low_sulphur_gasoil;Low Sulphur Gasoil Futures;ice_front_month;continuous;gasoil
2025-06-23;679.0;6227601;Apr26;2026-04-10;low_sulphur_gasoil;Low Sulphur Gasoil Futures;ice_front_month;continuous;gasoil
2025-06-24;629.0;6227601;Apr26;2026-04-10;low_sulphur_gasoil;Low Sulphur Gasoil Futures;ice_front_month;continuous;gasoil
2025-06-25;627.25;6227601;Apr26;2026-04-10;low_sulphur_gasoil;Low Sulphur Gasoil Futures;ice_front_month;continuous;gasoil
2025-06-26;630.5;6227601;Apr26;2026-04-10;low_sulphur_gasoil;Low Sulphur Gasoil Futures;ice_front_month;continuous;gasoil
2025-06-27;620.5;6227601;Apr26;2026-04-10;low_sulphur_gasoil;Low Sulphur Gasoil Futures;ice_front_month;continuous;gasoil
2025-06-30;619.5;6227601;Apr26;2026-04-10;low_sulphur_gasoil;Low Sulphur Gasoil Futures;ice_front_month;continuous;gasoil
2025-07-01;620.75;6227601;Apr26;2026-04-10;low_sulphur_gasoil;Low Sulphur Gasoil Futures;ice_front_month;continuous;gasoil
2025-07-02;624.75;6227601;Apr26;2026-04-10;low_sulphur_gasoil;Low Sulphur Gasoil Futures;ice_front_month;continuous;gasoil
2025-07-03;629.0;6227601;Apr26;2026-04-10;low_sulphur_gasoil;Low Sulphur Gasoil Futures;ice_front_month;continuous;gasoil
2025-07-04;632.25;6227601;Apr26;2026-04-10;low_sulphur_gasoil;Low Sulphur Gasoil Futures;ice_front_month;continuous;gasoil
2025-07-07;630.75;6227601;Apr26;2026-04-10;low_sulphur_gasoil;Low Sulphur Gasoil Futures;ice_front_month;continuous;gasoil
2025-07-08;640.25;6227601;Apr26;2026-04-10;low_sulphur_gasoil;Low Sulphur Gasoil Futures;ice_front_month;continuous;gasoil
2025-07-09;639.75;6227601;Apr26;2026-04-10;low_sulphur_gasoil;Low Sulphur Gasoil Futures;ice_front_month;continuous;gasoil
2025-07-10;630.25;6227601;Apr26;2026-04-10;low_sulphur_gasoil;Low Sulphur Gasoil Futures;ice_front_month;continuous;gasoil
2025-07-11;642.5;6227601;Apr26;2026-04-10;low_sulphur_gasoil;Low Sulphur Gasoil Futures;ice_front_month;continuous;gasoil
2025-07-14;634.5;6227601;Apr26;2026-04-10;low_sulphur_gasoil;Low Sulphur Gasoil Futures;ice_front_month;continuous;gasoil
2025-07-15;636.75;6227601;Apr26;2026-04-10;low_sulphur_gasoil;Low Sulphur Gasoil Futures;ice_front_month;continuous;gasoil
2025-07-16;628.5;6227601;Apr26;2026-04-10;low_sulphur_gasoil;Low Sulphur Gasoil Futures;ice_front_month;continuous;gasoil
2025-07-17;636.0;6227601;Apr26;2026-04-10;low_sulphur_gasoil;Low Sulphur Gasoil Futures;ice_front_month;continuous;gasoil
2025-07-18;638.75;6227601;Apr26;2026-04-10;low_sulphur_gasoil;Low Sulphur Gasoil Futures;ice_front_month;continuous;gasoil
2025-07-21;641.0;6227601;Apr26;2026-04-10;low_sulphur_gasoil;Low Sulphur Gasoil Futures;ice_front_month;continuous;gasoil
2025-07-22;633.25;6227601;Apr26;2026-04-10;low_sulphur_gasoil;Low Sulphur Gasoil Futures;ice_front_month;continuous;gasoil
2025-07-23;635.75;6227601;Apr26;2026-04-10;low_sulphur_gasoil;Low Sulphur Gasoil Futures;ice_front_month;continuous;gasoil
2025-07-24;640.25;6227601;Apr26;2026-04-10;low_sulphur_gasoil;Low Sulphur Gasoil Futures;ice_front_month;continuous;gasoil
2025-07-25;637.5;6227601;Apr26;2026-04-10;low_sulphur_gasoil;Low Sulphur Gasoil Futures;ice_front_month;continuous;gasoil
2025-07-28;641.5;6227601;Apr26;2026-04-10;low_sulphur_gasoil;Low Sulphur Gasoil Futures;ice_front_month;continuous;gasoil
2025-07-29;649.5;6227601;Apr26;2026-04-10;low_sulphur_gasoil;Low Sulphur Gasoil Futures;ice_front_month;continuous;gasoil
2025-07-30;658.25;6227601;Apr26;2026-04-10;low_sulphur_gasoil;Low Sulphur Gasoil Futures;ice_front_month;continuous;gasoil
2025-07-31;652.0;6227601;Apr26;2026-04-10;low_sulphur_gasoil;Low Sulphur Gasoil Futures;ice_front_month;continuous;gasoil
2025-08-01;636.0;6227601;Apr26;2026-04-10;low_sulphur_gasoil;Low Sulphur Gasoil Futures;ice_front_month;continuous;gasoil
2025-08-04;638.5;6227601;Apr26;2026-04-10;low_sulphur_gasoil;Low Sulphur Gasoil Futures;ice_front_month;continuous;gasoil
2025-08-05;630.0;6227601;Apr26;2026-04-10;low_sulphur_gasoil;Low Sulphur Gasoil Futures;ice_front_month;continuous;gasoil
2025-08-06;637.25;6227601;Apr26;2026-04-10;low_sulphur_gasoil;Low Sulphur Gasoil Futures;ice_front_month;continuous;gasoil
2025-08-07;630.0;6227601;Apr26;2026-04-10;low_sulphur_gasoil;Low Sulphur Gasoil Futures;ice_front_month;continuous;gasoil
2025-08-08;630.5;6227601;Apr26;2026-04-10;low_sulphur_gasoil;Low Sulphur Gasoil Futures;ice_front_month;continuous;gasoil
2025-08-11;628.25;6227601;Apr26;2026-04-10;low_sulphur_gasoil;Low Sulphur Gasoil Futures;ice_front_month;continuous;gasoil
2025-08-12;624.25;6227601;Apr26;2026-04-10;low_sulphur_gasoil;Low Sulphur Gasoil Futures;ice_front_month;continuous;gasoil
2025-08-13;617.75;6227601;Apr26;2026-04-10;low_sulphur_gasoil;Low Sulphur Gasoil Futures;ice_front_month;continuous;gasoil
2025-08-14;622.5;6227601;Apr26;2026-04-10;low_sulphur_gasoil;Low Sulphur Gasoil Futures;ice_front_month;continuous;gasoil
2025-08-15;624.25;6227601;Apr26;2026-04-10;low_sulphur_gasoil;Low Sulphur Gasoil Futures;ice_front_month;continuous;gasoil
2025-08-18;617.25;6227601;Apr26;2026-04-10;low_sulphur_gasoil;Low Sulphur Gasoil Futures;ice_front_month;continuous;gasoil
2025-08-19;622.25;6227601;Apr26;2026-04-10;low_sulphur_gasoil;Low Sulphur Gasoil Futures;ice_front_month;continuous;gasoil
2025-08-20;627.25;6227601;Apr26;2026-04-10;low_sulphur_gasoil;Low Sulphur Gasoil Futures;ice_front_month;continuous;gasoil
2025-08-21;632.5;6227601;Apr26;2026-04-10;low_sulphur_gasoil;Low Sulphur Gasoil Futures;ice_front_month;continuous;gasoil
2025-08-22;633.0;6227601;Apr26;2026-04-10;low_sulphur_gasoil;Low Sulphur Gasoil Futures;ice_front_month;continuous;gasoil
2025-08-25;642.0;6227601;Apr26;2026-04-10;low_sulphur_gasoil;Low Sulphur Gasoil Futures;ice_front_month;continuous;gasoil
2025-08-26;630.25;6227601;Apr26;2026-04-10;low_sulphur_gasoil;Low Sulphur Gasoil Futures;ice_front_month;continuous;gasoil
2025-08-27;632.25;6227601;Apr26;2026-04-10;low_sulphur_gasoil;Low Sulphur Gasoil Futures;ice_front_month;continuous;gasoil
2025-08-28;632.75;6227601;Apr26;2026-04-10;low_sulphur_gasoil;Low Sulphur Gasoil Futures;ice_front_month;continuous;gasoil
2025-08-29;634.0;6227601;Apr26;2026-04-10;low_sulphur_gasoil;Low Sulphur Gasoil Futures;ice_front_month;continuous;gasoil
2025-09-01;640.25;6227601;Apr26;2026-04-10;low_sulphur_gasoil;Low Sulphur Gasoil Futures;ice_front_month;continuous;gasoil
2025-09-02;649.25;6227601;Apr26;2026-04-10;low_sulphur_gasoil;Low Sulphur Gasoil Futures;ice_front_month;continuous;gasoil
2025-09-03;646.0;6227601;Apr26;2026-04-10;low_sulphur_gasoil;Low Sulphur Gasoil Futures;ice_front_month;continuous;gasoil
2025-09-04;640.25;6227601;Apr26;2026-04-10;low_sulphur_gasoil;Low Sulphur Gasoil Futures;ice_front_month;continuous;gasoil
2025-09-05;628.5;6227601;Apr26;2026-04-10;low_sulphur_gasoil;Low Sulphur Gasoil Futures;ice_front_month;continuous;gasoil
2025-09-08;637.5;6227601;Apr26;2026-04-10;low_sulphur_gasoil;Low Sulphur Gasoil Futures;ice_front_month;continuous;gasoil
2025-09-09;645.25;6227601;Apr26;2026-04-10;low_sulphur_gasoil;Low Sulphur Gasoil Futures;ice_front_month;continuous;gasoil
2025-09-10;646.75;6227601;Apr26;2026-04-10;low_sulphur_gasoil;Low Sulphur Gasoil Futures;ice_front_month;continuous;gasoil
2025-09-11;635.75;6227601;Apr26;2026-04-10;low_sulphur_gasoil;Low Sulphur Gasoil Futures;ice_front_month;continuous;gasoil
2025-09-12;643.25;6227601;Apr26;2026-04-10;low_sulphur_gasoil;Low Sulphur Gasoil Futures;ice_front_month;continuous;gasoil
2025-09-15;646.0;6227601;Apr26;2026-04-10;low_sulphur_gasoil;Low Sulphur Gasoil Futures;ice_front_month;continuous;gasoil
2025-09-16;655.75;6227601;Apr26;2026-04-10;low_sulphur_gasoil;Low Sulphur Gasoil Futures;ice_front_month;continuous;gasoil
2025-09-17;651.75;6227601;Apr26;2026-04-10;low_sulphur_gasoil;Low Sulphur Gasoil Futures;ice_front_month;continuous;gasoil
2025-09-18;648.5;6227601;Apr26;2026-04-10;low_sulphur_gasoil;Low Sulphur Gasoil Futures;ice_front_month;continuous;gasoil
2025-09-19;641.25;6227601;Apr26;2026-04-10;low_sulphur_gasoil;Low Sulphur Gasoil Futures;ice_front_month;continuous;gasoil
2025-09-22;638.5;6227601;Apr26;2026-04-10;low_sulphur_gasoil;Low Sulphur Gasoil Futures;ice_front_month;continuous;gasoil
2025-09-23;650.75;6227601;Apr26;2026-04-10;low_sulphur_gasoil;Low Sulphur Gasoil Futures;ice_front_month;continuous;gasoil
2025-09-24;655.5;6227601;Apr26;2026-04-10;low_sulphur_gasoil;Low Sulphur Gasoil Futures;ice_front_month;continuous;gasoil
2025-09-25;662.5;6227601;Apr26;2026-04-10;low_sulphur_gasoil;Low Sulphur Gasoil Futures;ice_front_month;continuous;gasoil
2025-09-26;672.25;6227601;Apr26;2026-04-10;low_sulphur_gasoil;Low Sulphur Gasoil Futures;ice_front_month;continuous;gasoil
2025-09-29;650.5;6227601;Apr26;2026-04-10;low_sulphur_gasoil;Low Sulphur Gasoil Futures;ice_front_month;continuous;gasoil
2025-09-30;645.75;6227601;Apr26;2026-04-10;low_sulphur_gasoil;Low Sulphur Gasoil Futures;ice_front_month;continuous;gasoil
2025-10-01;643.75;6227601;Apr26;2026-04-10;low_sulphur_gasoil;Low Sulphur Gasoil Futures;ice_front_month;continuous;gasoil
2025-10-02;632.75;6227601;Apr26;2026-04-10;low_sulphur_gasoil;Low Sulphur Gasoil Futures;ice_front_month;continuous;gasoil
2025-10-03;632.0;6227601;Apr26;2026-04-10;low_sulphur_gasoil;Low Sulphur Gasoil Futures;ice_front_month;continuous;gasoil
2025-10-06;634.75;6227601;Apr26;2026-04-10;low_sulphur_gasoil;Low Sulphur Gasoil Futures;ice_front_month;continuous;gasoil
2025-10-07;633.75;6227601;Apr26;2026-04-10;low_sulphur_gasoil;Low Sulphur Gasoil Futures;ice_front_month;continuous;gasoil
